filename,label,program,sha256,runatload,comment
/System/Library/LaunchDaemons/com.apple.appleseed.fbahelperd.plist,com.apple.appleseed.fbahelperd,"['/System/Library/CoreServices/Applications/Feedback Assistant.app/Contents/Library/LaunchServices/fbahelperd']",6afc767a210b1bb5f8d0b45b2753e71ae8014a25647884482d92df41a56e6c11,False,""
/System/Library/LaunchDaemons/com.apple.applessdstatistics.plist,com.apple.applessdstatistics,"['/usr/libexec/applessdstatistics']",b4b448b67a56b7fb36a53d73a2c305e8750d0a837e07a868d8b1abcee45e5e4b,False,""
/System/Library/LaunchDaemons/com.apple.apsd.plist,com.apple.apsd,"['/System/Library/PrivateFrameworks/ApplePushService.framework/apsd']",86f06b679fb27d09216460c1733fae232071c0d0478a8c2b09f8f16768ee848f,True,"Apple Push Notification service daemon"
/System/Library/LaunchDaemons/com.apple.aslmanager.plist,com.apple.aslmanager,"['/usr/sbin/aslmanager']",e8f68d5c100be24b8c45625c850ae776222ca14ad5617daea9d9be1084bf125e,False,"Manages rotated files and ASL data written by the syslogd server"
/System/Library/LaunchDaemons/com.apple.AssetCacheLocatorService.plist,com.apple.AssetCacheLocatorService,"['/System/Library/PrivateFrameworks/AssetCacheServices.framework/XPCServices/AssetCacheLocatorService.xpc/Contents/MacOS/AssetCacheLocatorService', '-d']",8f62c38c566430ad038db3173c9589455f55c04bb38353a1df24a04fac455b64,False,""
/System/Library/LaunchDaemons/com.apple.atrun.plist,com.apple.atrun,"['/usr/libexec/atrun']",89e806501dd2c463c0aea5a842a671b65025c7f52c4f763aecde280eb2a0b885,False,""
/System/Library/LaunchDaemons/com.apple.audio.coreaudiod.plist,com.apple.audio.coreaudiod,"['/usr/sbin/coreaudiod']",51eecae6bca66cf28ff4859a3f020ceda8feec83cace5dddede23ddf85765fde,False,"daemon used for Core Audio related purposes"
/System/Library/LaunchDaemons/com.apple.audio.systemsoundserverd.plist,com.apple.audio.systemsoundserverd,"['/usr/sbin/systemsoundserverd']",a76ccd13dbb47606a8bd80d17fe6aa732da2042dd2b3f7e658e0020e86bdf71d,False,""
/System/Library/LaunchDaemons/com.apple.auditd.plist,com.apple.auditd,"['/usr/sbin/auditd']",08ab796e279313669ccc794b6e9698032d76553f5146ff7be48f73221fc91335,False,""
/System/Library/LaunchDaemons/com.apple.autofsd.plist,com.apple.autofsd,"['/usr/libexec/autofsd']",c239bfdccee1c682cd3ad201f44bba56b46d4dd48170a450692e4c9679f43270,False,""
/System/Library/LaunchDaemons/com.apple.automountd.plist,com.apple.automountd,"['/usr/libexec/automountd']",a0e20fec47bb3ddfbbb44f2f5ab1b685f2a60e6316dbc73f9f6cf15ab8b54619,False,""
/System/Library/LaunchDaemons/com.apple.avbdeviced.plist,com.apple.avbdeviced,"['/usr/sbin/avbdeviced']",b5a94c7abb137c6514a089eedd483b38af039902e858116f2d9c91961c071050,False,""
/System/Library/LaunchDaemons/com.apple.awacsd.plist,com.apple.awacsd,"['/usr/libexec/awacsd']",fc4390a569f2f84da1c5d4b5e79c0122a770cfe867c307c5502a69e29d38d9e6,False,""
/System/Library/LaunchDaemons/com.apple.awdd.plist,com.apple.awdd,"['/System/Library/PrivateFrameworks/WirelessDiagnostics.framework/Support/awdd']",39ef15ccbe8c2101aadeac4131a5d5a14fb008a477e75e967c26f8d7dcd69b96,False,""
/System/Library/LaunchDaemons/com.apple.backupd-auto.plist,com.apple.backupd-auto,"['/System/Library/CoreServices/backupd.bundle/Contents/Resources/backupd-helper', '-launchd']",2db7c1efb0b46fda1603dd5b5aabd840e0e4a7f71a428aa9ad0ad90748a61b42,True,""
/System/Library/LaunchDaemons/com.apple.backupd.plist,com.apple.backupd,"['/System/Library/CoreServices/backupd.bundle/Contents/Resources/backupd']",1148377b271b6cf6c2600bc5bc98fb5e53f8ae6a95baafac5625670150beee18,False,""
/System/Library/LaunchDaemons/com.apple.blued.plist,com.apple.blued,"['/usr/sbin/blued']",6dddd6ee17bba3d6f30291a943acfb4dcf9ea454190f54bfa6067604a1379a6d,False,""
/System/Library/LaunchDaemons/com.apple.bluetoothaudiod.plist,com.apple.bluetoothaudiod,"['/usr/sbin/bluetoothaudiod']",409b0e13928ce47b255340afe76a202cfbd6b9c1126d44efaff0d4c08dad4e1c,False,""
/System/Library/LaunchDaemons/com.apple.bluetoothReporter.plist,com.apple.bluetoothReporter,"['/System/Library/Frameworks/IOBluetooth.framework/Versions/A/Resources/BluetoothReporter', '--dumpPacketLog', '/private/var/log/bluetooth.pklg']",049b065d1bb925ef664466803557598ddc75e34949c63d84f4e981f24953f2b2,False,""
/System/Library/LaunchDaemons/com.apple.bnepd.plist,com.apple.bnepd,"['/usr/sbin/bnepd']",794acf51140e0fbcac7e1ffecdfef48c510b383f50fc0be9ec0824b12049e364,False,""
/System/Library/LaunchDaemons/com.apple.bsd.dirhelper.plist,com.apple.bsd.dirhelper,"['/usr/libexec/dirhelper']",762f0c8081692471109aea36af9cea0604b4fcfa1a7fb8ececae959b13a6df0a,True,""
/System/Library/LaunchDaemons/com.apple.captiveagent.plist,com.apple.captiveagent,"['/usr/libexec/captiveagent']",cde66a19f2b5d6be76018ec5c82bbf07ad12ca5e65c7777f60fd1b43d46724ef,False,"None"
/System/Library/LaunchDaemons/com.apple.cfprefsd.xpc.daemon.plist,com.apple.cfprefsd.xpc.daemon,"['/usr/sbin/cfprefsd', 'daemon']",2147b55037302f85455852f6fb8b868dbf647ed70042442543329bcceef80bf6,False,""
/System/Library/LaunchDaemons/com.apple.cloudfamilyrestrictionsd-mac.plist,com.apple.cloudfamilyrestrictionsd,"['/System/Library/PrivateFrameworks/CloudFamilyRestrictions.framework/cloudfamilyrestrictionsd']",389ff1641251a8df83310b7b48c75063520f5b78afb5f57b06a20160a4d2ef31,False,""
/System/Library/LaunchDaemons/com.apple.cmio.AppleCameraAssistant.plist,com.apple.cmio.AppleCameraAssistant,"['/Library/CoreMediaIO/Plug-Ins/DAL/AppleCamera.plugin/Contents/Resources/AppleCameraAssistant']",c015c8df54ad57627680f71ed252e46d43192e93ae857260f0572011c6310440,False,""
/System/Library/LaunchDaemons/com.apple.cmio.AVCAssistant.plist,com.apple.cmio.AVCAssistant,"['/System/Library/Frameworks/CoreMediaIO.framework/Resources/AVC.plugin/Contents/Resources/AVCAssistant']",50f1f314ee36e6f2d3f58c39512abad2c3b41e942c66dd6c04f2c704ef9b0547,False,""
/System/Library/LaunchDaemons/com.apple.cmio.IIDCVideoAssistant.plist,com.apple.cmio.IIDCVideoAssistant,"['/System/Library/Frameworks/CoreMediaIO.framework/Resources/IIDC.plugin/Contents/Resources/IIDCVideoAssistant']",e55039ca09e5a96c211ad10cbabec802183f9fa25ad5dd72d46d1a2de1af5065,False,""
/System/Library/LaunchDaemons/com.apple.cmio.iOSScreenCaptureAssistant.plist,com.apple.cmio.iOSScreenCaptureAssistant,"['/Library/CoreMediaIO/Plug-Ins/DAL/iOSScreenCapture.plugin/Contents/Resources/iOSScreenCaptureAssistant']",a967d194234f1768bbe2811443fffc2c8fc01802b97c94f937ad079f7bca3dbc,False,""
/System/Library/LaunchDaemons/com.apple.cmio.VDCAssistant.plist,com.apple.cmio.VDCAssistant,"['/System/Library/Frameworks/CoreMediaIO.framework/Resources/VDC.plugin/Contents/Resources/VDCAssistant']",32887599a49afcf1bf6280c80e15fb31caaa8b62dfb200625e3f2679e82469c2,False,""
/System/Library/LaunchDaemons/com.apple.colorsyncd.plist,com.apple.colorsyncd,"['/usr/libexec/colorsyncd']",b7800f12054e5a7a460664ad183eb0e32c716ebcc49439b1a0477519fa033e06,False,""
/System/Library/LaunchDaemons/com.apple.CommCenterRootHelper.plist,com.apple.CommCenterRootHelper,"['/System/Library/Frameworks/CoreTelephony.framework/Support/CommCenterRootHelper']",0f3aa62dee70cfb88562db8f7f42b8e77c3bc960135e25d1308852730a48084d,False,""
/System/Library/LaunchDaemons/com.apple.comsat.plist,com.apple.comsat,"['/usr/libexec/comsat']",9772e4f92bd8966cfcc137c1ce0e94e12376b4de20d11eb85efdc1530ee9efa8,False,""
/System/Library/LaunchDaemons/com.apple.configd.plist,com.apple.configd,"['/usr/libexec/configd']",615518384eb14d9427f2b1f6ad92b6c8c439b3481a1cecdd564b0bdedff15f84,False,""
/System/Library/LaunchDaemons/com.apple.configureLocalKDC.plist,com.apple.configureLocalKDC,"['/usr/libexec/configureLocalKDC']",f6afc2f328af2217addc06c515158cb41af43099e1bbe0f200429e5bba46385d,False,""
/System/Library/LaunchDaemons/com.apple.CoreAuthentication.daemon.plist,com.apple.CoreAuthentication.daemon,"['/System/Library/Frameworks/LocalAuthentication.framework/Support/coreauthd']",c13632f348f86aae9b529a6323c7ff9447eeac75cc1c1afa5050d1dab46ef513,False,""
/System/Library/LaunchDaemons/com.apple.corecaptured.plist,com.apple.corecaptured,"['/usr/libexec/corecaptured']",6c4046bfa1e96b69565a440df285ec0a0347c6b76704b6b489e24e67d0fada87,False,""
/System/Library/LaunchDaemons/com.apple.coreduetd.osx.plist,com.apple.coreduetd,"['/usr/libexec/coreduetd']",e4b99e1202b8ce8b369f88779d62597e64ddd9740237492df63bed556a621d7e,True,""
/System/Library/LaunchDaemons/com.apple.CoreRAID.plist,com.apple.CoreRAID,"['/System/Library/PrivateFrameworks/CoreRAID.framework/Resources/CoreRAIDServer']",0784b81cc583abe95cf59a0bade93c702ad65b6e82e550510869bb76435c06a7,True,""
/System/Library/LaunchDaemons/com.apple.coreservices.appleevents.plist,com.apple.coreservices.appleevents,"['/System/Library/CoreServices/appleeventsd', '--server']",06d36bbcb314dc397ba4f8b9aa3f6dba1a327c88c076d0c882e11fe092a394d1,True,""
/System/Library/LaunchDaemons/com.apple.coreservices.appleid.passwordcheck.plist,com.apple.coreservices.appleid.passwordcheck,"['/System/Library/CoreServices/AppleIDAuthAgent', '--checkpassword']",d5e0eb2737df528d163166798900fbe8e69582e536aeb5202af0269e23d2eb7d,False,""
/System/Library/LaunchDaemons/com.apple.coreservices.launchservicesd.plist,com.apple.coreservices.launchservicesd,"['/System/Library/CoreServices/launchservicesd']",40f17b7a513fdcf7554b2ee2bd6a09f9377939f7450022a9eacb1bac76550abc,True,""
/System/Library/LaunchDaemons/com.apple.coreservices.sharedfilelistd.plist,com.apple.coreservices.sharedfilelistd,"['/System/Library/CoreServices/sharedfilelistd', '--enable-legacy-services']",ce3f524e7ecde28bef9cc879ee1526ac3a661cc5e43f4c79fba2718153a9fd0f,False,""
/System/Library/LaunchDaemons/com.apple.coreservicesd.plist,com.apple.coreservicesd,"['/System/Library/CoreServices/coreservicesd']",0074e13887c66ad6c46e107a0bf16b3264b8fd8b59c4bf9b6c40b438900fa21d,False,""
/System/Library/LaunchDaemons/com.apple.corestorage.corestoraged.plist,com.apple.corestorage.corestoraged,"['/usr/libexec/corestoraged']",7cfc5d09ba3a3ac5caafeac839f96186456607cd2cc834542285c8e493d46f0b,False,""
/System/Library/LaunchDaemons/com.apple.corestorage.corestoragehelperd.plist,com.apple.corestorage.corestoragehelperd,"['/usr/libexec/corestoragehelperd']",0e38ec26934a7064e1e2cd1f8f8e96a1a30a9184774a4e02cc348a59cd08a04a,False,""
/System/Library/LaunchDaemons/com.apple.coresymbolicationd.plist,com.apple.coresymbolicationd,"['/System/Library/PrivateFrameworks/CoreSymbolication.framework/coresymbolicationd']",c325cf04d5a03f0673f845a7903b07b97035883ae447c264cd59bc7fd1222b35,False,""
/System/Library/LaunchDaemons/com.apple.CrashReporterSupportHelper.plist,com.apple.CrashReporterSupportHelper,"['/System/Library/CoreServices/CrashReporterSupportHelper', 'server-init']",bbb29968f049cec05216155f4a57f0657af771330dc36814ceec2875cc6159b3,False,""
/System/Library/LaunchDaemons/com.apple.CryptoTokenKit.ahp.plist,com.apple.CryptoTokenKit.ahp,"['/System/Library/Frameworks/CryptoTokenKit.framework/ctkahp.bundle/Contents/MacOS/ctkahp', '-d']",3e14730f8e5efc414616a87e0f357506bcd1eea6d0dc6121970858a17fff9e75,False,"None"
/System/Library/LaunchDaemons/com.apple.csrutil.report.plist,com.apple.csrutil.report,"['/usr/bin/csrutil', 'report']",66ea3c3e3ba0b1d3e0e022e75ea2cf6dae8243ae12e52ffa6cdacc25d9c4dea0,False,""
/System/Library/LaunchDaemons/com.apple.ctkd.plist,com.apple.ctkd,"['/System/Library/Frameworks/CryptoTokenKit.framework/ctkd', '-s']",caa6ffa56e93a88e0ca2b6e965850b0a11e63650ac9ec3998d7f6e6cc06a8c94,False,""
/System/Library/LaunchDaemons/com.apple.cvmsServ.plist,com.apple.cvmsServ,"['/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/CVMServer']",6b4c86cd10ab836fa5cb3285c0704fb94415ff1e28fac3b5ae9dbb2019d98876,False,""
/System/Library/LaunchDaemons/com.apple.DataDetectorsSourceAccess.plist,com.apple.DataDetectorsSourceAccess,"['/usr/libexec/DataDetectorsSourceAccess']",31f7da0aa1a2721dce7958825dd90deb462891146c5a20e9bf568cf7ca0d10cb,False,"None"
/System/Library/LaunchDaemons/com.apple.defragx.plist,com.apple.defragx,"['/usr/libexec/defragx']",1c944772eac08223ca150f1c1bf0019f33b984c3ec3a4c1a7f136168520b50eb,False,"None"
/System/Library/LaunchDaemons/com.apple.DesktopServicesHelper.plist,com.apple.DesktopServicesHelper,"['/System/Library/PrivateFrameworks/DesktopServicesPriv.framework/Resources/DesktopServicesHelper']",413a822b49b10c5a65e0543c1890085fb7da4ed37e02d82e942883078ebe3b50,False,""
/System/Library/LaunchDaemons/com.apple.diagnosticd.plist,com.apple.diagnosticd,"['/usr/libexec/diagnosticd']",7111b5dd560ae7fb5e870ff83b54090c8468ec4a9fae17bef5b7d62f0616522c,False,""
/System/Library/LaunchDaemons/com.apple.diagnosticextensions.osx.bluetooth.helper.plist,com.apple.diagnosticextensions.osx.bluetooth.helper,"['/System/Library/PrivateFrameworks/DiagnosticExtensions.framework/PlugIns/osx-bluetooth.appex/Contents/XPCServices/bluetoothhelper']",531a4a5044ac6f0739d9334bf3d967e77afdb76bd9416f84981ebc3b218ce569,False,"None"
/System/Library/LaunchDaemons/com.apple.diagnosticextensions.osx.getmobilityinfo.helper.plist,com.apple.diagnosticextensions.osx.getmobilityinfo.helper,"['/System/Library/PrivateFrameworks/DiagnosticExtensions.framework/PlugIns/osx-getmobilityinfo.appex/Contents/XPCServices/getmobilityinfohelper']",94078e3edec4c135ccfb64669ead982144ca95ae5a91beedd5c14da4ae5acbe1,False,"None"
/System/Library/LaunchDaemons/com.apple.diagnosticextensions.osx.spotlight.helper.plist,com.apple.diagnosticextensions.osx.spotlight.helper,"['/System/Library/PrivateFrameworks/DiagnosticExtensions.framework/PlugIns/osx-spotlight.appex/Contents/XPCServices/spotlighthelper']",49b9078ecf7898e9ecc89495999b9e4e021bcadf97094b7bf00a39a7de0f26d2,False,"None"
/System/Library/LaunchDaemons/com.apple.diagnosticextensions.osx.timemachine.helper.plist,com.apple.diagnosticextensions.osx.timemachine.helper,"['/System/Library/PrivateFrameworks/DiagnosticExtensions.framework/PlugIns/osx-timemachine.appex/Contents/XPCServices/timemachinehelper']",fd286745832399e75dfc03aa3e742787fe416ddfe1bcc738d1a42552facbae63,False,"None"
/System/Library/LaunchDaemons/com.apple.diagnosticextensions.osx.wifi.helper.plist,com.apple.diagnosticextensions.osx.wifi.helper,"['/System/Library/PrivateFrameworks/DiagnosticExtensions.framework/PlugIns/osx-WiFiDiagnose.appex/Contents/XPCServices/wifihelper']",303607e761bdab6fbe498bb68b72755842b507581ea16acefc7f7a70e40d62d8,False,"None"
/System/Library/LaunchDaemons/com.apple.diskarbitrationd.plist,com.apple.diskarbitrationd,"['/usr/libexec/diskarbitrationd']",5991b982bde72f99fb99b2a6b1380dd50c8c3b24799782381e45bd718871a4cf,False,""
/System/Library/LaunchDaemons/com.apple.diskmanagementd.plist,com.apple.diskmanagementd,"['/usr/libexec/diskmanagementd']",135dd69dcd8142189d54e14919b640bcc9ed8cee28dccff658a956f157e76a9d,False,""
/System/Library/LaunchDaemons/com.apple.diskmanagementstartup.plist,com.apple.diskmanagementstartup,"['/usr/libexec/diskmanagementstartup']",805571a048bffcc655f37de7b453536d3af9a516e9e3af6ebb4fb830c97c6a48,True,""
/System/Library/LaunchDaemons/com.apple.displaypolicyd.plist,com.apple.displaypolicyd,"['/usr/libexec/displaypolicyd', '-k', '1']",d12ef3f6e17885cd040466cec08e0a1a103e4f0000a0a178dc46bb5e84e0c810,True,""
/System/Library/LaunchDaemons/com.apple.distnoted.xpc.daemon.plist,com.apple.distnoted.xpc.daemon,"['/usr/sbin/distnoted', 'daemon']",1972b5cf085b63fd15d157db20f0393152ab7a0881ffe58295321115ca43f3db,False,""
/System/Library/LaunchDaemons/com.apple.dnsextd.plist,com.apple.dnsextd,"['/usr/sbin/dnsextd', '-launchd']",0b530ebf70c7066d52429dc50e20cf1b29dd5b89ea2eef58b26bff0c8b9078df,False,""
/System/Library/LaunchDaemons/com.apple.dpaudiothru.plist,com.apple.dpaudiothru,"['/usr/libexec/dpaudiothru']",38e37420b9c4ff7489ea59a9a7b0d004861cbb86e819e85e693875b7d7aa0a02,False,""
/System/Library/LaunchDaemons/com.apple.dpd.plist,com.apple.dpd,"['/usr/libexec/dpd']",e4f1fdbde15dd584ee9710455006826f085b03518c95c71a4107a91c1d998bc4,False,""
/System/Library/LaunchDaemons/com.apple.dprivacyd.plist,com.apple.dprivacyd,"['/usr/libexec/dprivacyd']",f902b5b3f7fcf3f260bda0b3bc1562b4bfb2b8beaad96c7f148e69b0449cc6e2,False,"None"
/System/Library/LaunchDaemons/com.apple.dspluginhelperd.plist,com.apple.dspluginhelperd,"['/usr/libexec/dspluginhelperd']",433ddc3f05614370163b0f720f659cdf4684cead94c1a222f52831907b4aff5e,False,""
/System/Library/LaunchDaemons/com.apple.DuetHeuristic-BM-OSX.plist,com.apple.DuetHeuristic-BM,"['/usr/libexec/DuetHeuristic-BM']",dbd1a12743bfc446623286c8fbacc6ba560071f6a4e7178c2c6be3abb0b97cbb,True,"None"
/System/Library/LaunchDaemons/com.apple.DumpGPURestart.plist,com.apple.DumpGPURestart,"['/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/DumpGPURestart']",e3f887656934ed62ae14bef41972f060dbfabe8c64c9c4cd48883d03bcf63f66,False,""
/System/Library/LaunchDaemons/com.apple.DumpPanic.plist,com.apple.DumpPanic,"['/System/Library/CoreServices/DumpPanic']",a26f81ff45268e670151aa9b07fa5a9d30b8260c30c28bbbd1c8a65ba647b385,True,""
/System/Library/LaunchDaemons/com.apple.dvdplayback.setregion.plist,com.apple.dvdplayback.setregion,"['/usr/bin/setregion']",dd47f095a879cfcc6505fb285041a5e4134d97f72ed79aad85ae9e08b184e14c,False,""
/System/Library/LaunchDaemons/com.apple.dynamic_pager.plist,com.apple.dynamic_pager,"['/sbin/dynamic_pager', '-F', '/private/var/vm/swapfile']",1a33e7f2c46d72d60e786c76b92a0650245a63c5af66ee725f3ad3eaab36112c,False,""
/System/Library/LaunchDaemons/com.apple.dz.dznd.plist,com.apple.dz.dznd,"['/usr/libexec/dznd']",c6acb531f85a0dd8a197ec8e3142584acdef730e903b952d7a02eedfce0caf6b,True,"None"
/System/Library/LaunchDaemons/com.apple.eapolcfg_auth.plist,com.apple.eapolcfg_auth,"['/System/Library/PrivateFrameworks/EAP8021X.framework/Resources/eapolcfg_auth']",ec908905de2462052264ac06753c9117446f0e08969cea64de240c4d372b4f40,False,""
/System/Library/LaunchDaemons/com.apple.efilogin-helper.plist,com.apple.efilogin-helper,"['/System/Library/PrivateFrameworks/EFILogin.framework/Resources/efilogin-helper']",4f7aa381d36062467460adec06f2c91629d10744c58bf4b217b228a8b1e2f1ed,False,""
/System/Library/LaunchDaemons/com.apple.emlog.plist,com.apple.emlog,"['/usr/libexec/emlog.pl']",5328f0d109c2b421f0845c0d0fe0efb58734297dca5f8708dc5bda4fea57f634,False,""
/System/Library/LaunchDaemons/com.apple.emond.aslmanager.plist,com.apple.emond.aslmanager,"['/usr/sbin/aslmanager', '-s', '/var/log/eventmonitor']",e8f68d5c100be24b8c45625c850ae776222ca14ad5617daea9d9be1084bf125e,False,""
/System/Library/LaunchDaemons/com.apple.emond.plist,com.apple.emond,"['/sbin/emond']",f62a88d9cf1b96461149321f5db34b341d60a277f9a470d32a19696722ca8802,False,""
/System/Library/LaunchDaemons/com.apple.eppc.plist,com.apple.AEServer,"['/System/Library/Frameworks/CoreServices.framework/Frameworks/AE.framework/Versions/A/Support/AEServer', '--debug']",f404b13be91c4489690b008ef53eb84dc1ac03bf97f388b9f95c53f7747ed3f7,False,""
/System/Library/LaunchDaemons/com.apple.familycontrols.plist,com.apple.familycontrols,"['/System/Library/PrivateFrameworks/FamilyControls.framework/Resources/parentalcontrolsd']",1f16ce8a0946e3d8694db92ae0ab1f84a98d20bad22adcb121fc6286b43520c4,False,""
/System/Library/LaunchDaemons/com.apple.FileCoordination.plist,com.apple.FileCoordination,"['/usr/sbin/filecoordinationd']",563972c75818b2406154b57b53dcfffc4733edd585cfa564b7522e66220c345f,False,""
/System/Library/LaunchDaemons/com.apple.findmymac.plist,com.apple.findmymacd,"['/System/Library/PrivateFrameworks/FindMyMac.framework/Resources/FindMyMacd']",63b6b215abdc70b06df0ab1337b12ae111b8ab1b460d5fb7f6ac310d5e130410,False,""
/System/Library/LaunchDaemons/com.apple.findmymacmessenger.plist,com.apple.findmymacmessenger,"['/System/Library/PrivateFrameworks/FindMyMac.framework/Resources/FindMyMacMessenger.app/Contents/MacOS/FindMyMacMessenger']",0a23396d2c23805801779a8a98d030d0d7dd9c030a81ea0943e47caa9fbe2b95,False,"iCloud Find My Mac feature daemon"
/System/Library/LaunchDaemons/com.apple.firmwaresyncd.plist,com.apple.firmwaresyncd,"['/usr/libexec/firmwaresyncd']",dc766cc977ed2249db932526a1e3b6280014e94784649f58a7ddede688d1f46a,True,""
/System/Library/LaunchDaemons/com.apple.fontd.plist,com.apple.fontd,"['/System/Library/Frameworks/ApplicationServices.framework/Frameworks/ATS.framework/Support/fontd']",1a2f22229a71b23e9d0f99bd0657fa3a0bf2ef6356b954503c34b3267fbcd58c,False,""
/System/Library/LaunchDaemons/com.apple.fontmover.plist,com.apple.fontmover,"['/System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/ATS.framework/Versions/A/Support/fontmover', '-d']",e8eeb8da52d1ff2cee28a4cfd312a3c8b8e2a6851c5fb232742474e24ba97073,False,""
/System/Library/LaunchDaemons/com.apple.FontWorker.plist,com.apple.FontWorker,"['/System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/ATS.framework/Versions/A/Support/fontworker']",824f81a46ba59bd26765aadf0776a95165356ff8fcd752a1b697a4f171de3fd6,False,""
/System/Library/LaunchDaemons/com.apple.fseventsd.plist,com.apple.fseventsd,"['/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/FSEvents.framework/Versions/A/Support/fseventsd']",232dcfea659f1a5a40bdb24592aacda2a40a3c76d02a6904768a4ba2f3564df3,False,""
/System/Library/LaunchDaemons/com.apple.ftp-proxy.plist,com.apple.ftp-proxy,"['/usr/libexec/ftp-proxy']",5e972b121f32bcd6e5c7de2c13c6f442591bc3583ab387c2545eebf997416ab9,False,""
/System/Library/LaunchDaemons/com.apple.GameController.gamecontrollerd.plist,com.apple.GameController.gamecontrollerd,"['/usr/libexec/gamecontrollerd']",435f1b5d1aa99a7bdc082e2461ebb2dca388889f88b35c2344ec6744b706133a,False,""
/System/Library/LaunchDaemons/com.apple.getty.plist,com.apple.getty,"['/usr/libexec/getty', 'std.9600', 'console']",db76b36c87af09cf623e2cec8397832e9db85c9db60c35df92b722720847c188,False,""
/System/Library/LaunchDaemons/com.apple.gkreport.plist,com.apple.gkreport,"['/usr/libexec/gkreport']",67d87aca1bb268cbb4578f637f0c2ceec3cc1d6cc259eb7584bec0eac2fb34c7,False,""
/System/Library/LaunchDaemons/com.apple.GSSCred.plist,com.apple.GSSCred,"['/System/Library/Frameworks/GSS.framework/Helpers/com.apple.GSSCred']",2d878cffd5dfc1d8cfbda3a4e86f96d7843459521d31cafc984a89111d505e8a,False,""
/System/Library/LaunchDaemons/com.apple.gssd.plist,com.apple.gssd,"['/usr/sbin/gssd']",bd7dea62b94a27c48e7f759463cf2728fce48e3758bb3fd11191c76173a61f80,False,""
/System/Library/LaunchDaemons/com.apple.hdiejectd.plist,com.apple.hdiejectd,"['/System/Library/PrivateFrameworks/DiskImages.framework/Resources/hdiejectd']",277459d7bb64c0ae1026a262dbb3880bfd631cf64c19abdeb5a34eeefe737545,False,""
/System/Library/LaunchDaemons/com.apple.hidd.plist,com.apple.hidd,"['/usr/libexec/hidd']",1720e8371c41e5387edcf05bde91eb31e6799808612a6fb28b375ff31a6b7e32,False,""
/System/Library/LaunchDaemons/com.apple.hidfud.plist,com.apple.hidfud,"['/System/Library/CoreServices/HID/FirmwareUpdates/hidfud']",f6be1e00a2bcefdb828e787937ee76af5833a51c8df632c9db0cda77905cac61,False,"None"
/System/Library/LaunchDaemons/com.apple.icloud.findmydeviced.plist,com.apple.icloud.findmydeviced,"['/usr/libexec/findmydeviced']",090be3007763ccb46b7cffa2ed0f8ff958bc1156878da1a705ce953bf3bb8876,False,""
